respondent_id,party_name,country_name,is_populist,populist_and_farleft,populist_and_farright,income_decile,income_feeling,paid_work,econ_satisfaction,unemp_3m,years_education,financial_difficulty_childhood,immig_same_ethnic,immig_diff_ethnic,immig_poor_nonEU,gay_rights_freedom,gay_adoption_rights,eu_integration,europe_attachment,country_attachment,child_obedience,leader_loyalty,tradition_important,pleasure_important,trust_politicians,trust_parties,trust_parliament,influence_on_politics,confident_participation,active_politics_role,political_interest,left_right_scale,party_closeness,ess_round,age,gender,ethnic_majority_identity,disc_nationality,disc_race,disc_ethnicity,born_in_country,citizen,how_religious,religion_belonging,religion_attendance,vote_x,vote_code,farright,farleft,eurosceptic,in_parliament,partyfacts_id,parlgov_id,vote_y
51406,"Ensemble ! (LREM, MODEM et Horizons)",France,0,0,0,2,3,0,0,2,4,3,2,3,3,2,4,6,5,10,3,4,1,2,5,4,6,3,2,2,3,3,2,11,53,2,1,0,0,0,1,1,5,1,5,1,5.0,0,0,,,,,1
51406,"Ensemble ! (LREM, MODEM et Horizons)",France,0,0,0,9,1,1,8,2,21,5,2,2,2,1,1,10,6,5,3,3,5,5,5,4,6,3,2,3,2,7,1,11,57,2,1,0,0,0,1,1,1,2,7,1,5.0,0,0,,,,,1
51567,La France Insoumise,France,1,1,0,10,1,1,3,2,20,3,1,1,1,1,3,3,2,7,4,5,5,5,0,4,5,2,3,3,1,2,1,11,58,2,1,0,0,0,1,1,0,2,7,1,3.0,0,1,1.0,1.0,5858.0,2644.0,1
51567,La France Insoumise,France,1,1,0,9,1,1,6,2,17,3,2,3,3,1,1,6,4,7,3,4,3,5,3,3,3,2,3,2,2,6,2,11,57,1,1,0,0,0,1,1,3,1,6,1,3.0,0,1,1.0,1.0,5858.0,2644.0,1
51567,La France Insoumise,France,1,1,0,5,4,1,4,2,2,3,3,4,3,4,4,6,8,8,4,4,5,4,5,5,8,4,3,4,4,6,2,11,56,1,2,0,0,0,1,2,8,2,6,1,3.0,0,1,1.0,1.0,5858.0,2644.0,8
51567,La France Insoumise,France,1,1,0,6,1,0,5,2,16,5,2,2,2,1,2,4,5,9,3,4,3,2,3,2,6,1,2,2,2,5,2,11,24,2,1,0,0,0,1,1,6,2,7,1,3.0,0,1,1.0,1.0,5858.0,2644.0,1
51633,"Ensemble ! (LREM, MODEM et Horizons)",France,0,0,0,7,1,1,7,2,14,4,1,1,2,1,5,5,7,8,3,4,5,2,4,7,6,3,3,4,2,2,2,11,21,1,1,0,0,0,1,1,3,2,7,1,5.0,0,0,,,,,1
51633,"Ensemble ! (LREM, MODEM et Horizons)",France,0,0,0,4,2,1,0,2,12,4,1,2,2,2,4,4,2,4,2,4,2,3,0,0,2,1,4,3,3,5,2,11,31,1,1,0,0,0,1,1,6,1,6,1,5.0,0,0,,,,,1
51680,La France Insoumise,France,1,1,0,4,1,1,7,2,12,4,2,2,2,2,2,8,5,6,3,3,3,3,6,5,6,4,4,4,1,3,2,11,63,1,1,0,0,0,1,1,0,2,7,1,3.0,0,1,1.0,1.0,5858.0,2644.0,1
51680,La France Insoumise,France,1,1,0,2,2,0,3,2,12,3,1,4,4,2,5,3,4,10,5,5,2,4,2,2,2,1,1,1,3,3,2,11,58,2,1,0,0,0,1,1,4,1,4,1,3.0,0,1,1.0,1.0,5858.0,2644.0,1
51680,La France Insoumise,France,1,1,0,5,2,0,4,1,4,1,4,1,2,2,4,5,7,4,4,2,2,2,4,3,0,4,2,2,2,5,2,11,77,2,1,0,0,0,1,1,4,1,5,1,3.0,0,1,1.0,1.0,5858.0,2644.0,2
51680,La France Insoumise,France,1,1,0,7,1,0,6,1,15,5,2,2,2,1,2,5,7,0,3,3,2,2,6,6,7,2,3,3,1,7,1,11,74,1,1,0,0,0,1,1,4,2,5,1,3.0,0,1,1.0,1.0,5858.0,2644.0,1
51845,Un candidat divers gauche,France,0,0,0,6,1,0,3,1,17,5,1,1,1,1,1,10,10,10,1,5,1,4,5,0,4,2,5,5,2,4,2,11,64,1,1,0,0,0,1,1,6,2,7,1,4.0,0,0,,,,,1
51878,Front National / Rassemblement National,France,1,0,1,1,3,0,7,1,17,3,1,1,1,1,1,9,8,7,4,3,4,2,5,5,7,3,3,2,1,0,1,11,58,1,1,0,0,0,1,1,2,2,7,1,8.0,1,0,1.0,1.0,433.0,270.0,2
51878,Front National / Rassemblement National,France,1,0,1,8,1,1,8,2,14,5,2,2,3,1,5,0,6,7,4,4,1,3,8,8,9,1,2,1,3,5,1,11,56,2,2,1,1,0,2,1,8,1,3,1,8.0,1,0,1.0,1.0,433.0,270.0,1
51878,Front National / Rassemblement National,France,1,0,1,6,2,1,3,1,14,5,3,3,3,1,3,5,7,10,1,2,5,1,10,10,10,3,2,1,4,10,2,11,30,2,1,0,0,0,1,1,0,2,7,1,8.0,1,0,1.0,1.0,433.0,270.0,1
52033,La France Insoumise,France,1,1,0,9,1,1,4,2,14,5,1,1,1,1,1,5,7,7,2,3,2,2,5,5,8,3,2,2,3,4,2,11,20,1,1,0,0,0,1,1,0,2,4,1,3.0,0,1,1.0,1.0,5858.0,2644.0,1
52168,La France Insoumise,France,1,1,0,8,1,0,6,2,9,5,2,2,2,1,2,8,3,4,4,4,2,2,4,6,6,4,4,3,2,3,2,11,17,2,1,0,0,0,1,1,6,2,5,1,3.0,0,1,1.0,1.0,5858.0,2644.0,3
52168,La France Insoumise,France,1,1,0,5,1,1,8,2,15,5,1,1,1,1,1,7,10,9,3,4,4,1,5,5,7,3,5,5,1,2,1,11,33,1,1,0,0,0,1,1,0,2,7,1,3.0,0,1,1.0,1.0,5858.0,2644.0,1
52168,La France Insoumise,France,1,1,0,10,1,1,6,2,17,3,1,1,1,1,1,6,7,10,3,3,3,4,7,7,7,3,3,3,2,7,2,11,48,2,1,0,0,0,1,1,6,1,5,1,3.0,0,1,1.0,1.0,5858.0,2644.0,1
52293,Front National / Rassemblement National,France,1,0,1,4,2,1,3,1,10,3,2,3,3,2,2,3,3,9,1,2,2,5,4,6,6,4,3,3,2,9,1,11,55,1,1,0,0,0,2,1,0,1,7,1,8.0,1,0,1.0,1.0,433.0,270.0,1
52323,Un candidat divers gauche,France,0,0,0,5,1,1,9,2,9,5,2,2,2,2,3,5,5,10,2,2,2,2,8,7,8,3,3,2,3,5,2,11,55,1,2,0,0,0,1,1,6,1,4,1,4.0,0,0,,,,,1
52323,Un candidat divers gauche,France,0,0,0,8,1,1,3,2,14,5,1,2,2,1,2,8,8,8,1,2,2,5,5,5,4,1,2,1,3,3,2,11,45,2,2,0,0,0,1,1,1,2,7,1,4.0,0,0,,,,,1
52323,Un candidat divers gauche,France,0,0,0,6,1,1,5,2,17,4,1,2,4,5,5,3,5,10,1,2,1,3,3,3,3,3,5,5,2,7,2,11,27,1,1,0,0,0,1,1,9,1,5,1,4.0,0,0,,,,,1
52480,"Ensemble ! (LREM, MODEM et Horizons)",France,0,0,0,3,2,0,8,2,10,3,2,3,3,2,3,7,5,8,2,2,4,5,6,6,6,2,3,3,2,7,1,11,90,1,1,0,0,0,1,1,6,1,6,1,5.0,0,0,,,,,1
52480,"Ensemble ! (LREM, MODEM et Horizons)",France,0,0,0,3,2,1,4,1,14,5,1,1,1,1,1,8,8,8,1,3,1,4,4,4,3,3,3,3,2,4,1,11,60,2,1,0,0,0,1,1,10,1,3,1,5.0,0,0,,,,,1
52530,Front National / Rassemblement National,France,1,0,1,8,1,1,6,2,15,4,2,2,2,3,3,6,6,7,3,3,2,2,4,5,6,3,2,1,4,3,2,11,30,1,2,0,0,0,1,1,7,1,5,1,8.0,1,0,1.0,1.0,433.0,270.0,2
52530,Front National / Rassemblement National,France,1,0,1,8,1,1,0,1,15,3,2,2,2,1,1,8,5,7,1,3,4,1,4,5,8,1,4,3,4,10,1,11,39,1,1,0,0,0,1,1,6,1,7,1,8.0,1,0,1.0,1.0,433.0,270.0,1
52547,Front National / Rassemblement National,France,1,0,1,2,2,1,0,2,13,5,3,3,3,2,3,3,2,8,2,4,4,2,3,3,0,1,1,1,3,5,1,11,21,1,1,0,0,0,1,1,0,2,7,1,8.0,1,0,1.0,1.0,433.0,270.0,1
52547,Front National / Rassemblement National,France,1,0,1,5,2,0,6,2,6,3,3,4,2,4,5,8,3,9,1,1,3,2,4,4,5,3,3,3,1,9,1,11,81,1,1,0,0,0,1,1,10,1,4,1,8.0,1,0,1.0,1.0,433.0,270.0,1
52547,Front National / Rassemblement National,France,1,0,1,8,1,1,7,2,8,5,3,3,3,3,3,6,5,8,2,2,2,4,6,7,7,3,3,3,2,4,2,11,67,1,1,0,0,0,1,1,5,2,6,1,8.0,1,0,1.0,1.0,433.0,270.0,1
52547,Front National / Rassemblement National,France,1,0,1,10,1,0,8,2,12,5,1,2,2,1,5,5,7,7,2,4,5,2,4,4,6,3,2,2,3,5,2,11,19,2,1,0,0,0,1,1,3,1,7,1,8.0,1,0,1.0,1.0,433.0,270.0,2
52616,"Ensemble ! (LREM, MODEM et Horizons)",France,0,0,0,2,2,0,7,2,11,3,2,3,3,1,1,7,8,10,2,3,4,1,8,8,9,3,2,2,3,5,2,11,17,1,1,0,0,0,1,1,0,1,7,1,5.0,0,0,,,,,3
52616,"Ensemble ! (LREM, MODEM et Horizons)",France,0,0,0,9,1,1,2,2,17,5,2,2,2,1,1,9,9,9,1,3,3,4,4,2,7,2,2,2,1,4,1,11,46,1,1,0,0,0,1,1,7,2,7,1,5.0,0,0,,,,,1
52616,"Ensemble ! (LREM, MODEM et Horizons)",France,0,0,0,10,1,1,5,2,13,5,1,1,1,2,4,7,5,5,2,4,1,1,2,2,5,3,1,2,4,5,2,11,21,2,1,0,0,0,1,1,9,1,3,1,5.0,0,0,,,,,1
52663,La France Insoumise,France,1,1,0,9,1,0,6,1,18,3,2,2,2,1,3,3,8,8,2,3,5,4,8,8,8,5,5,5,1,5,1,11,65,1,1,0,0,0,2,1,3,2,7,1,3.0,0,1,1.0,1.0,5858.0,2644.0,1
52663,La France Insoumise,France,1,1,0,7,2,1,3,2,12,5,4,4,4,1,5,4,2,9,1,2,2,5,2,3,2,1,1,1,4,5,2,11,50,1,1,0,0,0,1,1,7,1,5,1,3.0,0,1,1.0,1.0,5858.0,2644.0,1
52716,"Ensemble ! (LREM, MODEM et Horizons)",France,0,0,0,6,2,0,3,1,9,3,2,3,3,2,2,6,9,9,3,2,5,4,5,5,3,2,2,2,1,6,2,11,62,1,1,0,0,0,1,1,0,2,7,1,5.0,0,0,,,,,2
52716,"Ensemble ! (LREM, MODEM et Horizons)",France,0,0,0,9,1,0,3,2,12,5,1,2,1,1,1,8,2,10,5,5,5,1,9,8,8,2,2,2,3,5,2,11,22,1,1,0,0,0,1,1,8,1,4,1,5.0,0,0,,,,,2
52738,Lutte ouvrière,France,0,0,0,9,3,1,4,2,10,3,2,2,2,2,4,0,6,9,2,4,2,2,4,4,5,1,1,1,3,8,1,11,54,1,1,0,0,0,1,1,7,1,5,1,1.0,0,1,1.0,0.0,617.0,1176.0,1
52762,La France Insoumise,France,1,1,0,10,1,1,3,2,15,3,2,2,1,1,1,5,6,8,2,2,4,5,2,5,3,2,2,2,2,4,1,11,55,2,1,0,0,0,1,1,4,1,6,1,3.0,0,1,1.0,1.0,5858.0,2644.0,1
52762,La France Insoumise,France,1,1,0,5,1,1,8,2,15,1,1,1,1,1,1,5,1,6,3,4,2,2,0,0,0,1,3,2,4,0,1,11,46,1,1,0,0,0,2,1,2,2,7,1,3.0,0,1,1.0,1.0,5858.0,2644.0,2
52762,La France Insoumise,France,1,1,0,10,1,1,5,2,13,3,2,2,2,2,1,2,8,9,4,4,2,2,3,3,5,2,3,3,2,8,1,11,47,2,1,0,0,0,1,1,2,2,7,1,3.0,0,1,1.0,1.0,5858.0,2644.0,1
52815,Front National / Rassemblement National,France,1,0,1,6,2,1,7,2,12,5,2,2,2,2,1,5,2,1,4,3,5,2,4,2,4,4,2,2,3,5,2,11,25,1,1,0,0,0,1,1,1,2,7,1,8.0,1,0,1.0,1.0,433.0,270.0,1
52815,Front National / Rassemblement National,France,1,0,1,5,3,1,4,1,13,2,3,3,3,4,5,2,6,9,2,3,2,2,4,3,3,2,2,2,3,5,2,11,39,2,1,0,0,0,2,1,7,1,5,1,8.0,1,0,1.0,1.0,433.0,270.0,1
52815,Front National / Rassemblement National,France,1,0,1,7,1,1,3,2,13,5,2,2,3,2,3,5,2,9,2,4,1,6,2,2,2,2,2,2,1,9,1,11,46,1,1,0,0,0,1,1,8,1,7,1,8.0,1,0,1.0,1.0,433.0,270.0,1
52815,Front National / Rassemblement National,France,1,0,1,4,2,1,7,2,4,4,2,2,3,3,4,5,8,8,2,4,2,2,0,1,6,2,1,1,3,4,2,11,37,1,1,0,0,0,1,1,6,2,2,1,8.0,1,0,1.0,1.0,433.0,270.0,1
52833,La France Insoumise,France,1,1,0,8,2,1,6,2,13,3,2,3,3,2,3,1,6,8,2,2,1,3,4,2,4,3,3,3,2,5,2,11,44,1,1,0,0,0,1,1,3,1,7,1,3.0,0,1,1.0,1.0,5858.0,2644.0,1
52833,La France Insoumise,France,1,1,0,5,1,0,3,2,14,5,2,1,1,1,1,1,2,8,2,5,2,5,1,1,1,1,2,1,1,4,1,11,62,2,2,1,0,0,1,1,8,2,6,1,3.0,0,1,1.0,1.0,5858.0,2644.0,1
52833,La France Insoumise,France,1,1,0,6,3,1,6,1,9,2,4,4,4,3,5,8,8,9,1,2,1,4,7,6,6,2,1,1,3,8,1,11,63,2,1,0,0,0,1,1,10,1,3,1,3.0,0,1,1.0,1.0,5858.0,2644.0,1
52833,La France Insoumise,France,1,1,0,9,2,1,4,1,12,3,1,2,2,1,5,0,0,7,2,2,1,4,3,2,4,1,2,2,3,4,1,11,48,2,1,0,0,0,1,1,6,1,4,1,3.0,0,1,1.0,1.0,5858.0,2644.0,1
52936,La France Insoumise,France,1,1,0,10,1,1,3,2,16,5,1,1,1,1,1,4,7,8,2,4,5,2,3,3,5,2,2,3,3,6,1,11,51,1,1,0,0,0,1,1,4,1,6,1,3.0,0,1,1.0,1.0,5858.0,2644.0,1
53016,La France Insoumise,France,1,1,0,3,3,1,7,2,9,3,3,4,3,2,2,6,5,7,2,2,2,5,5,3,3,3,2,2,2,7,2,11,45,1,1,0,0,0,2,2,3,1,7,1,3.0,0,1,1.0,1.0,5858.0,2644.0,3
53016,La France Insoumise,France,1,1,0,7,2,1,5,2,14,5,2,2,3,1,1,5,10,10,1,3,4,3,2,3,3,3,3,2,3,2,2,11,22,1,1,0,0,0,1,1,0,2,7,1,3.0,0,1,1.0,1.0,5858.0,2644.0,1
53016,La France Insoumise,France,1,1,0,5,3,1,3,2,12,3,1,4,4,2,2,9,6,8,4,4,1,1,3,3,2,4,5,4,3,4,1,11,46,2,1,0,0,0,1,1,5,1,5,1,3.0,0,1,1.0,1.0,5858.0,2644.0,1
53016,La France Insoumise,France,1,1,0,9,1,0,4,2,12,5,2,2,2,5,5,6,8,9,1,4,2,2,4,6,8,4,4,4,1,8,1,11,19,1,1,0,0,0,1,1,6,1,5,1,3.0,0,1,1.0,1.0,5858.0,2644.0,1
53041,Les Républicains et l’UDI,France,0,0,0,4,2,0,2,1,8,5,3,3,3,2,5,3,2,6,1,1,2,3,5,7,5,1,2,1,2,8,1,11,84,1,1,0,0,0,1,1,10,1,3,1,6.0,0,0,,,,,1
53041,Les Républicains et l’UDI,France,0,0,0,7,3,1,5,2,18,4,1,3,4,1,5,6,7,10,2,3,2,2,2,2,3,2,3,2,4,5,2,11,32,1,1,0,0,0,1,1,9,1,5,1,6.0,0,0,,,,,1
53049,La France Insoumise,France,1,1,0,7,3,1,1,2,12,4,3,3,3,5,5,8,3,6,3,3,1,3,0,0,1,1,2,1,4,5,2,11,63,1,1,0,0,0,1,1,5,1,5,1,3.0,0,1,1.0,1.0,5858.0,2644.0,1
53049,La France Insoumise,France,1,1,0,10,1,1,5,1,22,3,1,1,1,2,3,7,9,8,2,5,2,2,5,5,7,1,3,5,3,2,2,11,44,1,1,0,0,0,1,1,2,2,6,1,3.0,0,1,1.0,1.0,5858.0,2644.0,2
53062,"Ensemble ! (LREM, MODEM et Horizons)",France,0,0,0,8,1,1,6,2,14,5,2,2,2,1,2,5,7,9,1,2,4,2,7,7,8,5,5,5,2,5,2,11,46,2,1,0,0,0,1,1,4,1,5,1,5.0,0,0,,,,,1
53062,"Ensemble ! (LREM, MODEM et Horizons)",France,0,0,0,3,2,1,0,2,12,3,1,4,4,1,1,9,2,6,3,4,1,1,2,1,2,4,4,4,3,4,1,11,40,2,1,0,0,0,1,1,4,1,5,1,5.0,0,0,,,,,1
53062,"Ensemble ! (LREM, MODEM et Horizons)",France,0,0,0,7,1,0,5,2,26,4,2,2,2,2,1,7,8,10,1,3,2,4,7,7,9,3,3,3,2,5,2,11,74,1,1,0,0,0,1,1,3,1,6,1,5.0,0,0,,,,,1
53062,"Ensemble ! (LREM, MODEM et Horizons)",France,0,0,0,7,1,1,3,2,17,3,2,3,4,2,5,0,0,10,3,5,3,2,0,0,1,1,1,1,4,5,2,11,36,2,1,0,0,0,1,1,2,1,5,1,5.0,0,0,,,,,1
53079,La France Insoumise,France,1,1,0,9,1,0,1,1,12,2,1,1,1,1,1,5,6,9,1,5,6,3,3,3,2,2,2,2,3,1,2,11,59,2,1,0,0,0,1,1,4,2,7,1,3.0,0,1,1.0,1.0,5858.0,2644.0,1
53079,La France Insoumise,France,1,1,0,3,3,1,4,2,12,4,4,4,4,3,3,3,4,4,2,3,2,3,2,3,3,1,1,1,4,6,2,11,24,1,1,0,0,0,1,1,5,1,3,1,3.0,0,1,1.0,1.0,5858.0,2644.0,2
53079,La France Insoumise,France,1,1,0,4,1,0,4,1,15,5,2,2,2,1,1,8,5,10,2,3,3,5,6,6,7,2,1,2,1,4,1,11,67,2,1,0,0,0,1,1,3,2,7,1,3.0,0,1,1.0,1.0,5858.0,2644.0,1
53145,Debout la république | Debout la France,France,1,0,1,3,4,1,2,2,88,2,3,3,4,1,3,10,7,8,3,5,2,2,1,1,0,1,3,4,2,9,2,11,36,1,1,0,0,0,1,1,7,1,5,1,7.0,1,0,1.0,1.0,3207.0,2399.0,2
53145,Debout la république | Debout la France,France,1,0,1,8,1,0,1,2,12,3,2,2,2,1,1,0,0,10,1,4,5,4,2,2,3,1,3,3,1,8,1,11,72,1,1,0,0,0,1,1,2,1,6,1,7.0,1,0,1.0,1.0,3207.0,2399.0,1
53158,Un candidat divers gauche,France,0,0,0,10,1,1,2,2,17,5,2,2,2,1,2,10,7,9,5,5,4,2,7,5,7,3,2,3,2,3,2,11,61,1,1,0,0,0,1,1,0,2,7,1,4.0,0,0,,,,,1
53158,Un candidat divers gauche,France,0,0,0,7,1,1,5,2,13,5,2,3,3,1,3,8,8,10,1,2,2,3,5,5,5,3,4,4,1,7,1,11,38,1,1,0,0,0,1,1,6,1,5,1,4.0,0,0,,,,,1
53193,La France Insoumise,France,1,1,0,7,2,1,6,2,13,3,2,3,3,2,3,1,7,8,2,2,1,5,2,2,4,3,3,3,2,5,2,11,52,1,1,0,0,0,1,1,5,1,6,1,3.0,0,1,1.0,1.0,5858.0,2644.0,1
53193,La France Insoumise,France,1,1,0,2,3,1,1,1,9,2,2,2,2,1,1,3,8,8,2,2,5,6,3,2,2,2,1,1,2,5,2,11,53,2,1,0,0,0,1,1,1,2,7,1,3.0,0,1,1.0,1.0,5858.0,2644.0,1
53193,La France Insoumise,France,1,1,0,9,2,1,5,2,12,1,2,2,2,1,1,10,10,0,4,4,6,1,2,5,9,3,4,5,1,7,1,11,34,1,1,0,0,0,1,1,0,2,7,1,3.0,0,1,1.0,1.0,5858.0,2644.0,1
53208,Les Républicains et l’UDI,France,0,0,0,7,1,1,0,2,12,5,1,1,2,1,1,10,10,10,1,1,1,1,4,9,5,3,3,3,2,7,1,11,60,1,1,0,0,0,1,1,8,1,5,1,6.0,0,0,,,,,1
53208,Les Républicains et l’UDI,France,0,0,0,10,1,0,7,1,15,4,1,1,1,1,1,5,6,3,3,3,4,2,6,7,9,4,4,4,2,2,1,11,33,2,1,0,0,0,1,1,3,2,7,1,6.0,0,0,,,,,1
53236,Front National / Rassemblement National,France,1,0,1,5,1,0,7,2,14,2,2,3,3,3,3,5,10,10,2,2,2,4,6,5,7,3,3,3,1,6,1,11,77,2,1,0,0,0,1,1,9,1,3,1,8.0,1,0,1.0,1.0,433.0,270.0,1
53305,La France Insoumise,France,1,1,0,10,1,1,6,2,15,5,1,1,1,2,1,6,8,8,2,3,3,3,6,5,7,2,2,1,3,5,2,11,46,2,1,0,0,0,1,1,5,2,5,1,3.0,0,1,1.0,1.0,5858.0,2644.0,1
53305,La France Insoumise,France,1,1,0,8,1,1,3,2,15,5,2,2,2,1,1,4,10,10,2,2,2,2,7,9,5,4,5,1,3,3,1,11,55,2,1,0,0,0,1,1,4,2,7,1,3.0,0,1,1.0,1.0,5858.0,2644.0,1
53337,La France Insoumise,France,1,1,0,5,1,0,4,2,9,4,2,2,3,1,1,5,9,10,1,1,2,2,2,3,1,1,1,1,2,8,1,11,74,2,1,0,0,0,1,1,7,1,7,1,3.0,0,1,1.0,1.0,5858.0,2644.0,1
53365,Un candidat divers gauche,France,0,0,0,6,1,0,2,2,12,2,2,2,2,2,4,0,3,6,1,5,2,1,5,5,8,4,2,2,2,4,2,11,57,2,1,0,0,0,1,1,0,2,7,1,4.0,0,0,,,,,1
53377,Front National / Rassemblement National,France,1,0,1,9,2,0,6,2,12,3,2,3,3,2,3,1,7,8,2,2,1,2,4,2,5,3,2,2,2,5,2,11,41,2,1,0,0,0,1,1,6,1,4,1,8.0,1,0,1.0,1.0,433.0,270.0,1
53377,Front National / Rassemblement National,France,1,0,1,8,1,1,6,1,12,2,2,2,2,1,2,8,6,7,4,4,3,3,5,5,7,3,3,3,3,3,2,11,43,2,1,0,0,0,2,2,7,1,3,1,8.0,1,0,1.0,1.0,433.0,270.0,3
53377,Front National / Rassemblement National,France,1,0,1,8,3,1,1,2,13,3,2,4,2,1,1,1,3,10,1,3,1,1,1,1,2,1,3,3,3,8,1,11,50,1,1,0,0,0,1,1,9,1,6,1,8.0,1,0,1.0,1.0,433.0,270.0,1
53377,Front National / Rassemblement National,France,1,0,1,8,2,1,0,2,18,4,1,4,4,1,5,10,5,9,5,4,1,1,5,5,5,2,3,3,1,1,1,11,57,2,1,0,0,0,1,1,8,1,5,1,8.0,1,0,1.0,1.0,433.0,270.0,1
53377,Front National / Rassemblement National,France,1,0,1,7,1,1,3,2,15,5,2,2,2,3,4,3,2,3,2,2,2,3,2,3,2,2,3,2,3,7,2,11,31,1,1,0,0,0,1,1,8,1,3,1,8.0,1,0,1.0,1.0,433.0,270.0,1
53377,Front National / Rassemblement National,France,1,0,1,7,1,0,3,2,11,5,1,1,1,1,1,4,7,10,4,4,1,3,6,6,7,1,4,1,1,6,1,11,75,2,1,0,0,0,1,1,6,2,7,1,8.0,1,0,1.0,1.0,433.0,270.0,1
53390,La France Insoumise,France,1,1,0,6,2,1,3,2,18,1,1,1,1,1,1,6,6,9,4,5,2,3,2,2,3,3,3,2,3,3,1,11,35,2,1,0,0,0,1,1,1,2,7,1,3.0,0,1,1.0,1.0,5858.0,2644.0,1
53390,La France Insoumise,France,1,1,0,3,2,1,9,2,20,2,1,2,2,4,1,6,7,7,2,2,2,3,5,5,6,3,3,2,2,4,1,11,34,2,1,0,0,0,1,1,7,1,4,1,3.0,0,1,1.0,1.0,5858.0,2644.0,1
53391,La France Insoumise,France,1,1,0,7,1,1,10,1,10,4,1,1,1,1,2,6,0,10,3,4,3,2,7,3,8,4,4,4,2,7,1,11,46,1,1,0,0,0,1,1,3,2,7,1,3.0,0,1,1.0,1.0,5858.0,2644.0,1
53391,La France Insoumise,France,1,1,0,7,1,1,6,2,18,4,2,2,3,1,2,4,6,7,4,4,4,3,6,6,6,4,4,3,3,4,2,11,29,1,1,0,0,0,1,1,0,2,6,1,3.0,0,1,1.0,1.0,5858.0,2644.0,1
53391,La France Insoumise,France,1,1,0,7,2,1,2,1,12,3,1,2,2,2,5,1,3,8,2,3,2,3,2,2,2,1,1,1,3,3,1,11,29,2,1,0,0,0,1,1,7,1,5,1,3.0,0,1,1.0,1.0,5858.0,2644.0,1
53391,La France Insoumise,France,1,1,0,9,2,1,1,1,15,3,1,3,1,2,5,0,1,10,5,5,1,1,1,1,1,3,4,5,2,9,2,11,43,1,1,0,0,0,1,1,6,1,5,1,3.0,0,1,1.0,1.0,5858.0,2644.0,1
53421,Un candidat divers gauche,France,0,0,0,8,1,1,7,2,11,3,2,2,2,1,2,6,6,9,1,3,6,3,6,6,5,3,2,2,2,3,2,11,58,1,1,0,0,0,1,1,0,2,7,1,4.0,0,0,,,,,1
53421,Un candidat divers gauche,France,0,0,0,2,2,0,3,2,3,4,3,4,4,4,5,4,5,9,1,3,2,4,5,5,5,1,1,1,3,2,2,11,80,1,1,0,0,0,1,1,5,1,6,1,4.0,0,0,,,,,2
53428,Un candidat divers gauche,France,0,0,0,10,1,1,6,2,9,5,2,2,2,1,2,5,5,8,4,4,1,2,4,4,5,4,3,3,2,5,2,11,52,2,1,0,0,0,1,1,6,1,5,1,4.0,0,0,,,,,1
53428,Un candidat divers gauche,France,0,0,0,7,2,1,5,2,17,5,2,2,2,1,1,5,8,8,2,2,4,1,5,5,5,3,2,1,3,4,1,11,24,2,1,0,0,0,1,1,0,2,7,1,4.0,0,0,,,,,1
53428,Un candidat divers gauche,France,0,0,0,8,1,1,6,2,22,4,1,1,1,1,1,10,8,9,3,3,3,4,4,4,5,3,3,3,1,3,1,11,51,1,1,0,0,0,1,1,9,1,3,1,4.0,0,0,,,,,1
53428,Un candidat divers gauche,France,0,0,0,2,2,0,3,2,5,3,3,3,3,4,5,4,4,7,3,3,2,3,4,4,4,1,1,1,3,6,2,11,77,1,2,0,0,0,1,1,8,1,7,1,4.0,0,0,,,,,2
53428,Un candidat divers gauche,France,0,0,0,8,2,1,6,1,12,3,2,3,3,3,2,7,4,8,2,4,3,3,4,4,6,3,2,2,3,7,1,11,44,1,1,0,0,0,1,1,6,1,5,1,4.0,0,0,,,,,1
53472,Reconquete,France,1,0,1,10,1,1,4,2,20,5,2,2,2,2,5,4,8,9,2,3,1,4,5,6,6,3,4,3,2,8,1,11,49,2,2,0,0,0,1,1,9,1,3,1,9.0,1,0,1.0,0.0,9064.0,,1
53472,Reconquete,France,1,0,1,4,2,1,3,2,20,5,2,2,2,1,1,5,7,9,3,4,6,4,4,2,4,3,3,4,2,1,2,11,32,2,1,0,0,0,1,1,1,2,3,1,9.0,1,0,1.0,0.0,9064.0,,1
53503,La France Insoumise,France,1,1,0,4,2,1,0,2,16,3,1,1,1,1,1,0,5,10,1,4,6,2,5,5,2,3,5,5,1,0,1,11,59,2,1,0,0,0,1,1,0,2,7,1,3.0,0,1,1.0,1.0,5858.0,2644.0,1
53503,La France Insoumise,France,1,1,0,4,2,1,5,2,8,3,1,2,2,2,2,5,5,9,2,3,2,2,4,5,7,2,2,2,3,5,2,11,62,2,1,0,0,0,1,1,8,2,4,1,3.0,0,1,1.0,1.0,5858.0,2644.0,1
53539,Un candidat divers gauche,France,0,0,0,3,2,1,7,1,12,3,1,3,2,1,3,6,5,9,4,5,5,4,3,2,4,1,1,1,4,5,2,11,35,1,1,0,0,0,1,1,3,1,6,1,4.0,0,0,,,,,2
53539,Un candidat divers gauche,France,0,0,0,8,1,1,4,2,18,5,1,1,1,1,2,5,7,8,2,3,4,3,4,4,5,3,2,2,3,3,1,11,58,2,1,0,0,0,1,1,3,1,5,1,4.0,0,0,,,,,1
