cb_uuid,round_announced_on,round_raised_amount_usd
e25302a4-d297-b9af-8ea5-0d951e07c5ca,2013-08-08,27000000.0
e25302a4-d297-b9af-8ea5-0d951e07c5ca,2015-09-08,14999999.0
e25302a4-d297-b9af-8ea5-0d951e07c5ca,2017-08-28,30000000.0
e25302a4-d297-b9af-8ea5-0d951e07c5ca,2019-09-18,15700000.0
e25302a4-d297-b9af-8ea5-0d951e07c5ca,2021-01-27,64000000.0
e25302a4-d297-b9af-8ea5-0d951e07c5ca,2023-01-19,80000000.0
e25302a4-d297-b9af-8ea5-0d951e07c5ca,2023-01-19,65000000.0
e21797f7-4225-4c02-8e4c-c7dea4834c1e,2021-04-20,12250000.0
e28937b8-c725-44f1-ab40-7335a50b2fee,2019-09-12,100000000.0
e25302a4-d297-b9af-8ea5-0d951e07c5ca,2021-07-13,35000000.0
e2b2c9ac-2c0a-4175-94ab-d43ac263b815,2015-07-09,2767042.0
e2b2c9ac-2c0a-4175-94ab-d43ac263b815,2019-11-25,82579838.0
e2c3bc39-8470-4df8-b79d-27dbc8b5424d,2018-12-11,3350000.0
e2c3bc39-8470-4df8-b79d-27dbc8b5424d,2019-08-21,12500000.0
e2c3bc39-8470-4df8-b79d-27dbc8b5424d,2020-08-06,25000000.0
e2c3bc39-8470-4df8-b79d-27dbc8b5424d,2021-10-26,76000000.0
e2ce98c2-b0c7-3472-dcfa-0c19b75fdb35,2016-10-05,2000000.0
e2ce98c2-b0c7-3472-dcfa-0c19b75fdb35,2017-05-24,7500000.0
e2ce98c2-b0c7-3472-dcfa-0c19b75fdb35,2018-07-18,21000000.0
e2ce98c2-b0c7-3472-dcfa-0c19b75fdb35,2019-10-23,50000000.0
e2ce98c2-b0c7-3472-dcfa-0c19b75fdb35,2021-03-17,71000000.0
e2ce98c2-b0c7-3472-dcfa-0c19b75fdb35,2022-04-07,100000000.0
e2ce98c2-b0c7-3472-dcfa-0c19b75fdb35,2023-03-22,40000000.0
e32e822e-5cf2-4f18-a0f2-ba040ee75696,2019-01-17,40000000.0
e32e822e-5cf2-4f18-a0f2-ba040ee75696,2020-11-02,40000000.0
e32e822e-5cf2-4f18-a0f2-ba040ee75696,2021-08-09,160000000.0
e32e822e-5cf2-4f18-a0f2-ba040ee75696,2022-01-01,25000000.0
e4261b75-dcb4-435e-3119-dff67392f751,2016-04-26,1300000.0
e4261b75-dcb4-435e-3119-dff67392f751,2016-05-25,2000000.0
e4261b75-dcb4-435e-3119-dff67392f751,2016-06-17,12000000.0
e4261b75-dcb4-435e-3119-dff67392f751,2018-10-23,50000000.0
e4261b75-dcb4-435e-3119-dff67392f751,2021-10-24,74939367.0
e4278cd1-dda0-7739-8bfc-70e0372a060c,2006-03-30,12500000.0
e4278cd1-dda0-7739-8bfc-70e0372a060c,2008-02-11,29500000.0
e4a9eba1-cc29-457a-ba50-f3567aa93733,2020-06-17,18000000.0
e4a9eba1-cc29-457a-ba50-f3567aa93733,2020-10-16,25500000.0
e4a9eba1-cc29-457a-ba50-f3567aa93733,2021-10-07,155000000.0
e4a9eba1-cc29-457a-ba50-f3567aa93733,2023-12-13,50000000.0
e4af1a6b-f77f-552c-5e34-0c97e334765e,2005-09-12,7700000.0
e4af1a6b-f77f-552c-5e34-0c97e334765e,2006-11-15,44000000.0
e4af1a6b-f77f-552c-5e34-0c97e334765e,2012-07-23,38500000.0
e4af1a6b-f77f-552c-5e34-0c97e334765e,2015-02-27,70000000.0
e4f41fbf-eea3-2db9-0c69-cd16f5cfc0e9,2007-08-01,100000000.0
e4f41fbf-eea3-2db9-0c69-cd16f5cfc0e9,2016-08-03,583000000.0
e4fc94c3-d808-a7d3-f99c-1264429f2732,2015-10-01,17700000.0
e4fc94c3-d808-a7d3-f99c-1264429f2732,2017-01-10,64700000.0
e4fc94c3-d808-a7d3-f99c-1264429f2732,2017-11-11,150000.0
e4fc94c3-d808-a7d3-f99c-1264429f2732,2018-09-18,52000000.0
e4fc94c3-d808-a7d3-f99c-1264429f2732,2020-02-25,25000000.0
e4fc94c3-d808-a7d3-f99c-1264429f2732,2020-02-25,30000000.0
e4af1a6b-f77f-552c-5e34-0c97e334765e,2003-03-26,2000000.0
e57e0075-5e11-eb9c-1ef1-e6d011572162,2007-06-25,10000000.0
e57e0075-5e11-eb9c-1ef1-e6d011572162,2013-08-22,25000000.0
e57e0075-5e11-eb9c-1ef1-e6d011572162,2016-09-26,55000000.0
e57e0075-5e11-eb9c-1ef1-e6d011572162,2017-12-07,15106197.0
e57e0075-5e11-eb9c-1ef1-e6d011572162,2018-03-05,5200000.0
e57e0075-5e11-eb9c-1ef1-e6d011572162,2020-08-05,43255090.0
e57e0075-5e11-eb9c-1ef1-e6d011572162,2020-08-13,7780000.0
e57e0075-5e11-eb9c-1ef1-e6d011572162,2020-12-21,106875124.0
e5a82e8a-9fb4-91b1-96b2-87dc77df78c4,2009-07-02,26000000.0
e5a82e8a-9fb4-91b1-96b2-87dc77df78c4,2009-10-28,8500000.0
e5a82e8a-9fb4-91b1-96b2-87dc77df78c4,2014-10-07,1388637.0
e5bfec14-ab1d-4e1d-ee58-55b9afc93df7,2017-01-01,7000000.0
e5bfec14-ab1d-4e1d-ee58-55b9afc93df7,2020-09-15,200000000.0
e5bfec14-ab1d-4e1d-ee58-55b9afc93df7,2021-04-02,150000000.0
e5f4e491-301f-21e2-dae9-4bcb649088a0,2020-06-24,35000000.0
e5f4e491-301f-21e2-dae9-4bcb649088a0,2020-12-15,100000000.0
e5f4e491-301f-21e2-dae9-4bcb649088a0,2021-10-27,400000000.0
e602cb47-1321-78fc-a415-3fa1967265fe,2014-02-18,16463775.0
e60d7e93-b463-a7c7-63a4-65a9cbb2ea92,2013-08-16,70000000.0
e60d7e93-b463-a7c7-63a4-65a9cbb2ea92,2014-08-29,250000000.0
e60d7e93-b463-a7c7-63a4-65a9cbb2ea92,2014-09-04,250000000.0
e60d7e93-b463-a7c7-63a4-65a9cbb2ea92,2015-12-08,200000000.0
e60d7e93-b463-a7c7-63a4-65a9cbb2ea92,2019-05-03,250000000.0
e60d7e93-b463-a7c7-63a4-65a9cbb2ea92,2021-08-31,85000000.0
e60d7e93-b463-a7c7-63a4-65a9cbb2ea92,2023-02-14,30000000.0
e60dded7-8d49-4174-9fe5-bb69ac2021d2,2022-08-08,89235633.0
e60dded7-8d49-4174-9fe5-bb69ac2021d2,2023-08-24,21598062.0
e60dded7-8d49-4174-9fe5-bb69ac2021d2,2024-02-05,21000000.0
e62dae99-165c-4cdb-8c0c-bc10016fdcc1,2019-11-07,44000000.0
e62dae99-165c-4cdb-8c0c-bc10016fdcc1,2022-02-10,64000000.0
e6449ca5-2268-5cf7-96ca-b808a234da00,2007-06-01,15000.0
e6449ca5-2268-5cf7-96ca-b808a234da00,2007-09-04,1200000.0
e6449ca5-2268-5cf7-96ca-b808a234da00,2008-11-24,6000000.0
e6449ca5-2268-5cf7-96ca-b808a234da00,2011-10-18,250000000.0
e6449ca5-2268-5cf7-96ca-b808a234da00,2014-01-24,350000000.0
e6449ca5-2268-5cf7-96ca-b808a234da00,2017-03-30,600000000.0
e602cb47-1321-78fc-a415-3fa1967265fe,2015-03-12,200000000.0
e60d7e93-b463-a7c7-63a4-65a9cbb2ea92,2017-06-19,450000000.0
e6659047-8a99-d47e-520b-fc7fc621288f,2018-09-20,8832372.0
e6659047-8a99-d47e-520b-fc7fc621288f,2020-06-18,26000000.0
e6659047-8a99-d47e-520b-fc7fc621288f,2021-02-17,96000000.0
e6659047-8a99-d47e-520b-fc7fc621288f,2021-09-13,140000000.0
e6449ca5-2268-5cf7-96ca-b808a234da00,2014-04-06,500000000.0
e6e4a612-93c1-79ce-19a6-5dfa7a5f29ac,2020-07-28,35000000.0
e6e4a612-93c1-79ce-19a6-5dfa7a5f29ac,2021-05-20,92000000.0
e6e4a612-93c1-79ce-19a6-5dfa7a5f29ac,2023-04-05,6000000.0
e72320d4-3424-433d-9676-865febb65466,2021-11-15,60000000.0
e7585e12-a5b6-4a74-b2ca-b28b9f23b112,2023-07-05,20000000.0
e7893db2-3e08-447f-fcde-6d0aa32ebd2b,2015-04-15,80000000.0
e7893db2-3e08-447f-fcde-6d0aa32ebd2b,2015-09-17,67000000.0
e7893db2-3e08-447f-fcde-6d0aa32ebd2b,2017-10-20,100000000.0
e7b3789f-cc33-4247-f663-ee3ae47a504d,2013-01-01,225000.0
e7b3789f-cc33-4247-f663-ee3ae47a504d,2015-03-23,120000.0
e7b3789f-cc33-4247-f663-ee3ae47a504d,2015-06-03,6000000.0
e7b3789f-cc33-4247-f663-ee3ae47a504d,2018-03-07,45000000.0
e7b3789f-cc33-4247-f663-ee3ae47a504d,2020-08-11,123000000.0
e7b3789f-cc33-4247-f663-ee3ae47a504d,2020-10-06,2300000.0
e7c72991-e14c-4d81-bd35-fc826e418f7b,2018-02-13,15000.0
e7db885b-5344-ecdd-759c-1896c954e419,2013-03-01,8500000.0
e7db885b-5344-ecdd-759c-1896c954e419,2015-01-01,20000000.0
e7db885b-5344-ecdd-759c-1896c954e419,2017-10-01,30000000.0
e7db885b-5344-ecdd-759c-1896c954e419,2018-05-22,45000000.0
e7db885b-5344-ecdd-759c-1896c954e419,2019-06-12,75000000.0
e78f3bea-46de-d76b-6b95-c9134850d531,2005-09-06,52000000.0
e78f3bea-46de-d76b-6b95-c9134850d531,2009-10-05,200000000.0
e80f698b-3b60-d3c7-627c-dffd31fbf621,2008-07-21,5000000.0
e80f698b-3b60-d3c7-627c-dffd31fbf621,2010-01-04,5000000.0
e80f698b-3b60-d3c7-627c-dffd31fbf621,2010-03-11,25000000.0
e80f698b-3b60-d3c7-627c-dffd31fbf621,2010-04-29,14000000.0
e80f698b-3b60-d3c7-627c-dffd31fbf621,2010-12-02,183000000.0
e80f698b-3b60-d3c7-627c-dffd31fbf621,2011-04-04,400000000.0
e80f698b-3b60-d3c7-627c-dffd31fbf621,2011-11-18,176000000.0
e80f698b-3b60-d3c7-627c-dffd31fbf621,2013-02-20,110000000.0
e83e751b-cb91-fd4d-e65e-bcd30405066f,2014-06-13,10154552.0
e83e751b-cb91-fd4d-e65e-bcd30405066f,2015-08-05,21802999.0
e83e751b-cb91-fd4d-e65e-bcd30405066f,2017-01-26,32050084.0
e83e751b-cb91-fd4d-e65e-bcd30405066f,2019-02-05,114000000.0
e83e751b-cb91-fd4d-e65e-bcd30405066f,2019-07-16,28000000.0
e83e751b-cb91-fd4d-e65e-bcd30405066f,2022-01-25,33909493.0
e83e751b-cb91-fd4d-e65e-bcd30405066f,2023-03-23,65007741.0
e88783fa-8007-930c-2ec9-bb89b0fdac30,2008-09-30,300000.0
e88783fa-8007-930c-2ec9-bb89b0fdac30,2008-10-23,7716000.0
e88783fa-8007-930c-2ec9-bb89b0fdac30,2012-07-16,22200000.0
e88783fa-8007-930c-2ec9-bb89b0fdac30,2015-05-12,13500000.0
e8ac59e8-9a75-34d7-46fb-bad042bd281a,2011-10-01,4000000.0
e8ac59e8-9a75-34d7-46fb-bad042bd281a,2012-12-01,10000000.0
e8ac59e8-9a75-34d7-46fb-bad042bd281a,2015-01-02,21900000.0
e8ac59e8-9a75-34d7-46fb-bad042bd281a,2016-05-04,60073200.0
e8ac59e8-9a75-34d7-46fb-bad042bd281a,2016-09-06,30132431.0
e8ac59e8-9a75-34d7-46fb-bad042bd281a,2017-01-09,3524001.0
e8ac59e8-9a75-34d7-46fb-bad042bd281a,2019-09-16,55000000.0
e8ac59e8-9a75-34d7-46fb-bad042bd281a,2019-12-20,275000000.0
e8ac59e8-9a75-34d7-46fb-bad042bd281a,2021-05-16,95000000.0
e8ac59e8-9a75-34d7-46fb-bad042bd281a,2021-07-19,219352198.0
e8ac59e8-9a75-34d7-46fb-bad042bd281a,2022-04-11,100212882.0
e8ac59e8-9a75-34d7-46fb-bad042bd281a,2022-06-09,28257898.0
e8ac59e8-9a75-34d7-46fb-bad042bd281a,2022-08-08,12562483.0
e8ac59e8-9a75-34d7-46fb-bad042bd281a,2022-11-18,39671198.0
e8ac59e8-9a75-34d7-46fb-bad042bd281a,2023-03-16,500000000.0
e8ac59e8-9a75-34d7-46fb-bad042bd281a,2023-06-15,100000000.0
e8ac59e8-9a75-34d7-46fb-bad042bd281a,2024-06-03,200000000.0
e8dda9f7-3584-4243-b00c-61a2599d48fb,2020-11-08,21000000.0
e8dda9f7-3584-4243-b00c-61a2599d48fb,2021-06-01,100000000.0
e8e00e34-4268-4c29-d09e-0f8fca458eb1,2014-06-06,16037548.0
e8e00e34-4268-4c29-d09e-0f8fca458eb1,2015-01-27,100000000.0
e8e49239-973f-4909-8773-33bc99893db5,2020-08-13,6200000.0
e8b55ae4-b653-4387-a3d8-b260e6ea10d4,2018-08-09,2917300.0
e8b55ae4-b653-4387-a3d8-b260e6ea10d4,2020-03-17,21406553.0
e91c5d5a-fd75-48e8-9fe8-88dedea46257,2017-01-01,1500000.0
e91c5d5a-fd75-48e8-9fe8-88dedea46257,2018-09-24,29093025.0
e91c5d5a-fd75-48e8-9fe8-88dedea46257,2021-03-09,100000000.0
e8e49239-973f-4909-8773-33bc99893db5,2022-01-19,75000000.0
e94a586e-bfb3-c62d-94b0-88d800780ac1,2019-07-22,21000000.0
e94a586e-bfb3-c62d-94b0-88d800780ac1,2019-07-22,4000000.0
e94a586e-bfb3-c62d-94b0-88d800780ac1,2020-05-14,20000000.0
e94a586e-bfb3-c62d-94b0-88d800780ac1,2021-05-27,136000000.0
e96ad70f-8d23-0121-d4c7-50bc4d7c9f52,2011-07-22,70000000.0
e97b6399-17b6-65bc-f1d2-0e06d200bbfd,2017-12-19,710233.0
e97b6399-17b6-65bc-f1d2-0e06d200bbfd,2020-12-15,20662714.0
e97b6399-17b6-65bc-f1d2-0e06d200bbfd,2021-12-16,64602631.0
e980de7d-a07c-1e14-0f3c-032f80b8c99d,2016-05-03,150000000.0
e980de7d-a07c-1e14-0f3c-032f80b8c99d,2020-08-15,50000000.0
e980de7d-a07c-1e14-0f3c-032f80b8c99d,2021-06-29,300000000.0
e984dc54-46e1-69ce-3c5a-35802f8ce37b,2016-03-01,5000000.0
e984dc54-46e1-69ce-3c5a-35802f8ce37b,2017-03-30,18000000.0
e984dc54-46e1-69ce-3c5a-35802f8ce37b,2018-02-28,30033711.0
e984dc54-46e1-69ce-3c5a-35802f8ce37b,2018-09-11,5505146.0
e984dc54-46e1-69ce-3c5a-35802f8ce37b,2018-09-26,50000000.0
e984dc54-46e1-69ce-3c5a-35802f8ce37b,2019-11-27,220000000.0
e984dc54-46e1-69ce-3c5a-35802f8ce37b,2021-04-07,390000000.0
e984dc54-46e1-69ce-3c5a-35802f8ce37b,2021-06-17,20000000.0
e984dc54-46e1-69ce-3c5a-35802f8ce37b,2021-07-07,500000000.0
e984dc54-46e1-69ce-3c5a-35802f8ce37b,2021-10-18,204000000.0
e984dc54-46e1-69ce-3c5a-35802f8ce37b,2024-04-29,216191725.0
e9902eb8-59bb-fe73-2145-634a2220bd78,2007-02-01,1000000.0
e9902eb8-59bb-fe73-2145-634a2220bd78,2007-08-08,10000000.0
e9902eb8-59bb-fe73-2145-634a2220bd78,2008-09-01,13000000.0
e9902eb8-59bb-fe73-2145-634a2220bd78,2011-03-28,20000000.0
e9babe42-83e9-4991-ac83-3f03ba93f1b4,2018-02-15,120000.0
e9babe42-83e9-4991-ac83-3f03ba93f1b4,2018-04-10,1500000.0
e9babe42-83e9-4991-ac83-3f03ba93f1b4,2022-01-27,100000000.0
e9e565a5-2a92-4359-a7e4-28841490c30c,2018-06-28,7000000.0
e9e565a5-2a92-4359-a7e4-28841490c30c,2018-09-06,20000000.0
e9e565a5-2a92-4359-a7e4-28841490c30c,2018-10-15,45652616.0
ea3ede2e-3d53-4389-b0a2-7df5da00935a,2022-02-22,65000000.0
ea3ede2e-3d53-4389-b0a2-7df5da00935a,2023-11-14,65000000.0
ea4020cd-2de3-fb88-0811-c79148e846aa,2017-10-09,2800000.0
ea4020cd-2de3-fb88-0811-c79148e846aa,2020-05-29,2500000.0
ea4020cd-2de3-fb88-0811-c79148e846aa,2023-11-15,4759422.0
ea4020cd-2de3-fb88-0811-c79148e846aa,2024-09-06,90000000.0
e9f71559-9ead-40c5-a894-e043e50a7a12,2021-01-11,110000000.0
ea575a05-8244-40de-8f53-7561c8260f9b,2021-06-16,89963223.0
ea88bd36-c0e1-429d-bab0-abe416567f85,2017-09-27,587488.0
ea88bd36-c0e1-429d-bab0-abe416567f85,2018-03-31,1726053.0
ea88bd36-c0e1-429d-bab0-abe416567f85,2019-02-22,7936238.0
ea88bd36-c0e1-429d-bab0-abe416567f85,2019-10-10,55054135.0
ea88bd36-c0e1-429d-bab0-abe416567f85,2021-03-17,179752445.0
ea88bd36-c0e1-429d-bab0-abe416567f85,2021-03-17,59917482.0
ea88bd36-c0e1-429d-bab0-abe416567f85,2022-07-19,306915418.0
ea88bd36-c0e1-429d-bab0-abe416567f85,2022-07-19,102305139.0
ea88bd36-c0e1-429d-bab0-abe416567f85,2022-12-21,10608054.0
ea88bd36-c0e1-429d-bab0-abe416567f85,2024-03-01,21690798.0
eab915a8-f414-64e0-5138-c5f341596a5b,2012-09-01,3000000.0
eab915a8-f414-64e0-5138-c5f341596a5b,2013-07-01,15000000.0
eab915a8-f414-64e0-5138-c5f341596a5b,2014-01-02,100000000.0
eab915a8-f414-64e0-5138-c5f341596a5b,2014-12-09,700000000.0
eab915a8-f414-64e0-5138-c5f341596a5b,2015-07-07,2000000000.0
eab915a8-f414-64e0-5138-c5f341596a5b,2016-06-15,4500000000.0
eab915a8-f414-64e0-5138-c5f341596a5b,2016-06-15,300000000.0
eab915a8-f414-64e0-5138-c5f341596a5b,2016-06-15,2500000000.0
eab915a8-f414-64e0-5138-c5f341596a5b,2016-09-09,119900000.0
eab915a8-f414-64e0-5138-c5f341596a5b,2017-04-28,5500000000.0
eab915a8-f414-64e0-5138-c5f341596a5b,2017-12-20,4000000000.0
eab915a8-f414-64e0-5138-c5f341596a5b,2018-03-01,2000000.0
eab915a8-f414-64e0-5138-c5f341596a5b,2018-04-06,264800000.0
eab915a8-f414-64e0-5138-c5f341596a5b,2018-07-17,500000000.0
eab915a8-f414-64e0-5138-c5f341596a5b,2019-07-24,600000000.0
eab915a8-f414-64e0-5138-c5f341596a5b,2020-06-01,502019538.0
eab915a8-f414-64e0-5138-c5f341596a5b,2021-04-09,1500000000.0
eab915a8-f414-64e0-5138-c5f341596a5b,2023-10-12,149000000.0
ead31184-8413-76a0-f70f-f8dcd489cdc6,2006-11-01,250000.0
ead31184-8413-76a0-f70f-f8dcd489cdc6,2008-12-01,1500000.0
ead31184-8413-76a0-f70f-f8dcd489cdc6,2009-11-04,6500000.0
ead31184-8413-76a0-f70f-f8dcd489cdc6,2010-10-06,20000000.0
ead31184-8413-76a0-f70f-f8dcd489cdc6,2011-05-18,50000000.0
ead31184-8413-76a0-f70f-f8dcd489cdc6,2013-04-22,60000000.0
ead31184-8413-76a0-f70f-f8dcd489cdc6,2014-03-13,60000000.0
ead31184-8413-76a0-f70f-f8dcd489cdc6,2017-09-01,134000000.0
ead31184-8413-76a0-f70f-f8dcd489cdc6,2020-05-11,225000000.0
eab915a8-f414-64e0-5138-c5f341596a5b,2015-05-27,142000000.0
eb0b0ff1-a1f9-48f7-8446-871c5f5ecba1,2021-03-25,35251590.0
eb0b0ff1-a1f9-48f7-8446-871c5f5ecba1,2021-10-15,84545862.0
eb0b0ff1-a1f9-48f7-8446-871c5f5ecba1,2023-03-23,171454331.0
eb0b0ff1-a1f9-48f7-8446-871c5f5ecba1,2023-12-22,38468640.0
eb0b0ff1-a1f9-48f7-8446-871c5f5ecba1,2024-08-16,10370601.0
eb55d558-691e-870a-9fab-2062366c56ee,2016-11-28,11000000.0
eb55d558-691e-870a-9fab-2062366c56ee,2017-02-07,13000000.0
eb55d558-691e-870a-9fab-2062366c56ee,2018-09-11,5300000.0
eb55d558-691e-870a-9fab-2062366c56ee,2019-08-06,70000000.0
eb55d558-691e-870a-9fab-2062366c56ee,2021-04-12,55000000.0
eb55d558-691e-870a-9fab-2062366c56ee,2021-11-08,150000000.0
eb55d558-691e-870a-9fab-2062366c56ee,2023-07-13,58000000.0
eb55d558-691e-870a-9fab-2062366c56ee,2023-10-18,10000000.0
eb55d558-691e-870a-9fab-2062366c56ee,2024-04-02,40000000.0
eb85b87b-e6f4-b0c7-e63c-c974a7e961fd,2008-05-19,8000000.0
eb85b87b-e6f4-b0c7-e63c-c974a7e961fd,2009-06-03,4000000.0
eb85b87b-e6f4-b0c7-e63c-c974a7e961fd,2012-04-24,20000000.0
eb85b87b-e6f4-b0c7-e63c-c974a7e961fd,2014-06-27,7000000.0
eb85b87b-e6f4-b0c7-e63c-c974a7e961fd,2015-02-18,8500000.0
eb85b87b-e6f4-b0c7-e63c-c974a7e961fd,2015-11-10,40700000.0
eb85b87b-e6f4-b0c7-e63c-c974a7e961fd,2022-04-04,75000000.0
eb982bae-318e-91c4-621c-42acc07c0118,2013-01-01,5500000.0
eb982bae-318e-91c4-621c-42acc07c0118,2013-10-13,15900000.0
eb982bae-318e-91c4-621c-42acc07c0118,2014-05-15,35000000.0
eb982bae-318e-91c4-621c-42acc07c0118,2015-09-03,75000000.0
eb982bae-318e-91c4-621c-42acc07c0118,2017-06-06,100000000.0
eb982bae-318e-91c4-621c-42acc07c0118,2018-11-13,168700000.0
eb982bae-318e-91c4-621c-42acc07c0118,2020-02-06,340000000.0
eb982bae-318e-91c4-621c-42acc07c0118,2021-07-09,300000000.0
eb982bae-318e-91c4-621c-42acc07c0118,2023-01-05,401000000.0
ebaaf49f-3da1-a059-b5a0-30f18dd65e5e,2010-01-27,5616250.0
ebec76ca-91a0-e764-58a6-2d51c94082b2,2017-11-21,15000000.0
ebec76ca-91a0-e764-58a6-2d51c94082b2,2018-06-28,8000000.0
ebec76ca-91a0-e764-58a6-2d51c94082b2,2019-04-09,63400000.0
ebee21c6-d2a6-dfd8-e133-a2600a082e2a,2018-01-04,270000000.0
ebee21c6-d2a6-dfd8-e133-a2600a082e2a,2019-01-04,91164039.0
ebee21c6-d2a6-dfd8-e133-a2600a082e2a,2019-07-09,325000000.0
ebee21c6-d2a6-dfd8-e133-a2600a082e2a,2019-09-04,55000000.0
ebee21c6-d2a6-dfd8-e133-a2600a082e2a,2019-12-17,55756900.0
ebee21c6-d2a6-dfd8-e133-a2600a082e2a,2020-06-11,100000000.0
ebee21c6-d2a6-dfd8-e133-a2600a082e2a,2020-06-29,250000000.0
ebee21c6-d2a6-dfd8-e133-a2600a082e2a,2020-09-15,444082336.0
ec07980f-52a1-0029-c888-351e55876300,2016-11-01,2000000.0
ec07980f-52a1-0029-c888-351e55876300,2019-02-10,14000000.0
ec07980f-52a1-0029-c888-351e55876300,2021-07-29,50000000.0
ec07980f-52a1-0029-c888-351e55876300,2022-05-18,22000000.0
f73ad254-47f3-4ab8-b8e1-bf94cf94d63b,2023-07-18,12204693.0
ebee21c6-d2a6-dfd8-e133-a2600a082e2a,2024-05-29,145000000.0
ec6935fd-2a3e-6e6c-8dcc-612ec8b1bb49,2013-03-14,60000000.0
ec73dcb2-972e-8982-6a5b-371c6ff18b22,2011-09-11,6200000.0
ec73dcb2-972e-8982-6a5b-371c6ff18b22,2013-02-07,3000000.0
ec73dcb2-972e-8982-6a5b-371c6ff18b22,2013-07-17,25000000.0
ec73dcb2-972e-8982-6a5b-371c6ff18b22,2014-06-27,40000000.0
ec73dcb2-972e-8982-6a5b-371c6ff18b22,2015-09-30,108000000.0
ec73dcb2-972e-8982-6a5b-371c6ff18b22,2017-08-01,100000000.0
ec73dcb2-972e-8982-6a5b-371c6ff18b22,2018-04-03,114000000.0
ec73dcb2-972e-8982-6a5b-371c6ff18b22,2019-05-01,300000000.0
ec73dcb2-972e-8982-6a5b-371c6ff18b22,2020-03-16,500000000.0
ec73dcb2-972e-8982-6a5b-371c6ff18b22,2020-08-13,200000000.0
ec73dcb2-972e-8982-6a5b-371c6ff18b22,2021-11-23,500000000.0
ecf02a0f-b24f-4fda-b2ac-dda6df6e30c4,2020-06-11,76000000.0
ecf02a0f-b24f-4fda-b2ac-dda6df6e30c4,2022-09-08,32700000.0
ecf02a0f-b24f-4fda-b2ac-dda6df6e30c4,2024-07-24,100000000.0
ed018dd4-1365-4346-a270-912f408b2e06,2018-11-01,6000000.0
ed018dd4-1365-4346-a270-912f408b2e06,2021-08-25,100000000.0
ed050abc-ce8a-861c-83e0-fe29cf26c410,2013-10-24,15000000.0
ed050abc-ce8a-861c-83e0-fe29cf26c410,2014-04-02,30000000.0
ed050abc-ce8a-861c-83e0-fe29cf26c410,2014-08-01,41000000.0
ed050abc-ce8a-861c-83e0-fe29cf26c410,2015-10-01,75000000.0
ed050abc-ce8a-861c-83e0-fe29cf26c410,2016-04-18,75000000.0
ed050abc-ce8a-861c-83e0-fe29cf26c410,2017-02-01,90000000.0
ed050abc-ce8a-861c-83e0-fe29cf26c410,2017-04-04,125000000.0
ed188b49-1842-ca87-560b-83063ddbe899,2012-04-18,4000000.0
ed188b49-1842-ca87-560b-83063ddbe899,2015-02-04,8000000.0
ed188b49-1842-ca87-560b-83063ddbe899,2017-12-06,60000000.0
ed188b49-1842-ca87-560b-83063ddbe899,2020-09-22,90000000.0
ed188b49-1842-ca87-560b-83063ddbe899,2021-10-26,75000000.0
ed188b49-1842-ca87-560b-83063ddbe899,2022-04-27,260000000.0
ed188b49-1842-ca87-560b-83063ddbe899,2022-12-01,10000000.0
ed188b49-1842-ca87-560b-83063ddbe899,2022-12-15,70000000.0
ed188b49-1842-ca87-560b-83063ddbe899,2023-05-30,130000000.0
ed188b49-1842-ca87-560b-83063ddbe899,2024-01-15,7000000.0
ed27d23d-d6d8-485c-9a55-ce8bb2c96c6d,2022-10-18,14698717.0
ed2bbc7e-8474-4d18-8155-2d91d1d4c101,2018-03-22,1550000.0
ed2bbc7e-8474-4d18-8155-2d91d1d4c101,2021-07-30,9040000.0
ed2bbc7e-8474-4d18-8155-2d91d1d4c101,2022-04-12,70000000.0
ed3028d3-029e-4b74-abea-453a51423544,2021-11-01,30000000.0
ed3028d3-029e-4b74-abea-453a51423544,2022-10-14,70000000.0
ed018dd4-1365-4346-a270-912f408b2e06,2019-07-16,21000000.0
ed2bbc7e-8474-4d18-8155-2d91d1d4c101,2019-05-09,10000000.0
ed83d0c6-08d8-ddaf-d705-4fb4082384fe,2015-07-14,18000000.0
ed83d0c6-08d8-ddaf-d705-4fb4082384fe,2016-11-09,25000000.0
ed83d0c6-08d8-ddaf-d705-4fb4082384fe,2018-03-07,70000000.0
ed83d0c6-08d8-ddaf-d705-4fb4082384fe,2019-03-08,120000000.0
ed83d0c6-08d8-ddaf-d705-4fb4082384fe,2021-03-05,8000000.0
ed83d0c6-08d8-ddaf-d705-4fb4082384fe,2021-06-30,250000000.0
ed83d0c6-08d8-ddaf-d705-4fb4082384fe,2023-04-28,330000000.0
edaa9fdb-c371-4b7c-8c01-2467fcdd2962,2015-10-01,846604.0
edaa9fdb-c371-4b7c-8c01-2467fcdd2962,2018-05-23,10225044.0
edaa9fdb-c371-4b7c-8c01-2467fcdd2962,2019-01-31,22470232.0
edaa9fdb-c371-4b7c-8c01-2467fcdd2962,2020-11-21,44837822.0
edb9e2bb-5b55-4a1f-b04d-7db30f55cbb0,2020-03-22,12900000.0
edb9e2bb-5b55-4a1f-b04d-7db30f55cbb0,2020-12-17,58000000.0
edb9e2bb-5b55-4a1f-b04d-7db30f55cbb0,2021-11-16,100000000.0
edb9e2bb-5b55-4a1f-b04d-7db30f55cbb0,2022-06-09,23000000.0
edca8905-ee37-b1fc-9ff0-bcfbab49408e,2006-12-26,500000.0
