domain,person_name,person_facebook_url,person_twitter_url,person_linkedin_url,country_code
pave.com,Pavle Vlastimirovic,,,,
paysend.com,Ronald Millar,,,,
open.money,Ajeesh Achuthan,,,,
openly.com,Ty Harris,,,,
orcabio.com,Nathaniel Fernhoff,,,,
overtime.tv,Zachary Weiner,,,,
overtime.tv,Dan Porter,,,,
overtime.tv,Farzeen Ghorashy,,,,
pactpharma.com,Juan Jaen,,,,
papa.com,Alfredo Vaamonde,,,,
papa.com,Andrew Parker,,,,
papa.com,Jake Rothstein,,,,
pave.com,Oren Bass,,,,
pave.com,Sal Lahoud,,,,
projectcanary.com,Chris Romer,,,,
projectcanary.com,William Foiles,,,,
payjoy.com,Mark Heynen,,,,
paypal.com,Peter Thiel,,,,
peak.ai,David Leitch,,,,
peak.ai,Richard Potter,,,,
peak.com,Rina OnuR,,,,
peak.com,Sidar Sahin,,,,
pecan.ai,Noam Brezis,,,,
pecan.ai,Zohar Bronfman,,,,
qualys.com,Gilles Samoun,,,,
qualys.com,Philippe Langlois,,,,
persefoni.com,Kim Stroh,,,,
razorpay.com,Harshil Mathur,,,,
rebelliondefense.com,Chris Lynch,,,,
picnic.app,Frederik Nieuwenhuys,,,,
picnic.app,Joris Beckers,,,,
picnic.app,Michiel Muller,,,,
pindrop.com,Paul Judge,,,,
pingidentity.com,Andre Durand.,,,,
pismo.io,Daniela Binatti,,,,
redhat.com,Sameer Bhalotra,,,,
remote.com,Elina Cadouri,,,,
restaurant365.com,John Moody,,,,
plenty.ag,Jack Oslan,,,,
plenty.ag,Matt Barnard,,,,
plexium.com,Andrew Macconnell,,,,
plexium.com,Joe Rokicki,,,,
rocket-internet.com,Marc Samwer,,,,
rothys.com,Roth Martin,,,,
rothys.com,Stephen Hawthornthwaite,,,,
profoundcommerce.com,Matt Howitt,,,,
profoundcommerce.com,Nirav Bhagat,,,,
rubix.net,Kc Reddy,,,,
rubix.net,Remko Poierrie,,,,
prosperops.com,Erik Carlin,,,,
prosperops.com,Chris Cochran,,,,
prosperops.com,Christopher Kuehl,,,,
sailpoint.com,Kevin Cunningham,,,,
sailpoint.com,Mark McClain,,,,
sambanova.ai,Kunle Olukotun,,,,
sambanova.ai,Rodrigo Liang,,,,
satispay.com,Dario Brignone,,,,
sayrhino.com,Ankur Jain.,,,,
sayrhino.com,Bryan Woods,,,,
sayrhino.com,Paraag Sarva,,,,
purplle.com,Ravi Sekhar K V,,,,
purplle.com,Suyash Katyayani,,,,
pyramidanalytics.com,Herbert Ochtman,,,,
sciphermedicine.com,Albert László Barabasi,,,,
sciphermedicine.com,Marcell Veidner,,,,
qlik.com,Ike Sagie,,,,
qlik.com,Bjorn Berg,,,,
qlik.com,Staffan Gestrelius,,,,
sealence.it,Ernesto Benini,,,,
sealence.it,William Gobbo,,,,
secretescapes.com,Alex Saint,,,,
secretescapes.com,Tom Valentine,,,,
segment.com,Michael Ellison,,,,
quintoandar.com.br,Andre Penha,,,,
quintoandar.com.br,Gabriel Braga,,,,
qumulo.com,Neal Fachan,,,,
rain.com,Yehia Badawy,,,,
raisin.com,Michael Stephan,,,,
sennder.com,Ange Bouable,,,,
seraprognostics.com,Sean Esplin,,,,
seraprognostics.com,Steven Graves,,,,
rebelliondefense.com,Nicole Camarillo,,,,
redbudbrands.com,Brian Goldberg,,,,
redbudbrands.com,Juan Diego Cordón,,,,
redcare-pharmacy.com,Marc Fischer,,,,
redcare-pharmacy.com,Stephan Weber,,,,
redhat.com,Barry Downes,,,,
redpoints.com,Maria Teixidor,,,,
reifyhealth.com,Michael Lin,,,,
showpad.com,Louis Jonckheere,,,,
shutterstock.com,Jon Oringer,,,,
sierrawireless.com,John Daly,,,,
sightdx.com,Yossi Pollak,,,,
silk.us,Ofir Dubovi,,,,
silverfort.com,Hed Kovetz,,,,
replicant.com,Andrew Abraham,,,,
splunk.com,Michael Baum,,,,
spotify.com,Daniel Ek,,,,
rzero.com,Eli Harris,,,,
rzero.com,Grant Morgan,,,,
salesforce.com,Scott Dorsey,,,,
squareup.com,Jack Dorsey,,,,
sandbox.game,Adrian Duermael,,,,
sandbox.game,Sebastien Borget,,,,
scalapay.com,Raffaele Terrone,,,,
sciphermedicine.com,Joseph Loscalzo,,,,
sewan.fr,Alexis de Goriainoff,,,,
sewan.fr,David Brette,,,,
shapetx.com,Francois Vigneault,,,,
shapetx.com,John Suliman,,,,
shipbob.com,Divey Gulati,,,,
shockwavemedical.com,John Adams,,,,
showpad.com,Peter Minne,,,,
showpad.com,Pieterjan Bouten,,,,
showroomprive.com,Mickaël Saada,,,,
stytch.com,Mark Cunningham,,,,
signalfx.com,Karthik Rau,,,,
signalfx.com,Phillip Liu,,,,
sierrawireless.com,John F. Daly,,,,
silanano.com,Gleb Yushin,,,,
supercell.com,Ilkka Paananen,,,,
supercell.com,Mikko Kodisoja,,,,
supercell.com,Niko Derome,,,,
supercell.com,Petri Styrman,,,,
supercell.com,Visa Forsten,,,,
skillshare.com,Malcolm Ong,,,,
skillshare.com,Stephen Yang,,,,
syriusrobotics.com,Junbin Liu,,,,
syriusrobotics.com,Xuan Luo,,,,
tandem.co.uk,Donald Hollist,,,,
soldo.com,Carlo Gualandri,,,,
solidpowerbattery.com,Sehee Lee,,,,
sonder.com,Lucas Pellan,,,,
theblueground.com,Penny Papakonstantinou,,,,
sonder.com,Francis Davidson,,,,
sproutsocial.com,Justyn Howard,,,,
squareup.com,Sam Wen,,,,
ssense.com,Bassel Atallah,,,,
squareup.com,Emily C. Chiu,,,,
squareup.com,Jim Mckelvey,,,,
thestepstonegroup.com,Erik Bakkejord,,,,
thestepstonegroup.com,Walter de Brouwer,,,,
thezebra.com,Adam Lyons.,,,,
thezebra.com,Jordan Messina,,,,
store-dot.com,Gil Rosenman,,,,
thisisbud.com,George Dunning,,,,
sundae.com,Andrew Swain,,,,
sunking.com,Anish Thakkar,,,,
sunking.com,Mayank Sekhsaria,,,,
tipa-corp.com,Tal Neuman,,,,
tissium.com,Christophe Bancel,,,,
tomo.com,Carey Schwaber Armstrong,,,,
tradeshift.com,Gert Sylvest,,,,
tandem.co.uk,Carl Dalby,,,,
taxdoo.com,Christian Königsheim,,,,
transfergo.com,Edvinas Sersniovas,,,,
tray.ai,Rich Waldron,,,,
treefrog.fr,Kévin Alessandri,,,,
tensquaregames.com,Arek Pernal,,,,
tensquaregames.com,Maciej Popowicz,,,,
tritiumcharging.com,James Kennedy,,,,
trustly.com,Alexandre Gonthier,,,,
trustly.com,Joel Jacobsson,,,,
udaan.com,Amod Malviya,,,,
udacity.com,Mike Sokolsky,,,,
udacity.com,Sebastian Thrun,,,,
udemy.com,Eren Bali,,,,
udemy.com,Gagan Biyani,,,,
udemy.com,Jean-Gabriel Paquette,,,,
uisee.com,Bin Li,,,,
umoja-biopharma.com,Ryan Crisman,,,,
underdogfantasy.com,Brandon Stakenborg,,,,
upland.me,Idan Zuckerman,,,,
upland.me,Mani Honigstein,,,,
upside.com,Scott Case,,,,
upside.com,Wayne Lin,,,,
tier.app,Lawrence Leuschner,,,,
tier.app,Matthias Laug,,,,
usemultiplier.com,Sagar Khatri,,,,
usemultiplier.com,Vamsi Krishna,,,,
tomtom.com,Pieter Geelen,,,,
vapor.io,Nick Velander,,,,
vapor.io,Steven White,,,,
varomoney.com,Assaf Guery,,,,
vector-launch.com,Shaun Coleman,,,,
traderepublic.com,Marco Cancellieri,,,,
traderepublic.com,Christian Hecker,,,,
traderepublic.com,Thomas Pischke,,,,
veev.com,Dafna Ben Porat Akiva,,,,
treefrog.fr,Jean-Luc TREILLOU,,,,
vice.com,Josh Neuman,,,,
videoamp.com,Dave Gullo,,,,
virginhyperloop.com,Brogan BamBrogan,,,,
voodoo.io,Laurent Ritter,,,,
voodoo.io,Pierre-Olivier Corvol,,,,
uisee.com,Yan Jiang,,,,
uisee.com,Gansha Wu,,,,
vtex.com,Venâncio Velloso,,,,
unit.co,Doron Somech,,,,
unit.co,Itai Damti,,,,
uniteus.com,Kareem Elsirafy,,,,
uniteus.com,Taylor Justice,,,,
unqork.com,Gary Hoberman,,,,
unqork.com,Matt Doka,,,,
upwind.io,Afik Wall,,,,
upwind.io,Amiram Shachar,,,,
upwind.io,Lavi Ferdman,,,,
upwind.io,Liran Polak,,,,
warbyparker.com,Jeffrey Raider,,,,
warbyparker.com,Neil Blumenthal,,,,
varomoney.com,Colin Walsh,,,,
varomoney.com,Mykola (Kolya) Klymenko,,,,
varomoney.com,Roger Van Duinen,,,,
vector-launch.com,Jim Cantrell,,,,
vector-launch.com,Ken Sunshine,,,,
vay.io,Fabrizio Scelsi,,,,
verbit.ai,Eric Shellef,,,,
verafin.com,Jamie King,,,,
verafin.com,Brendan Brothers,,,,
verbit.ai,Kobi Tzvi,,,,
wefox.com,Anna Vogel,,,,
wefox.com,Dario Fazlic,,,,
wellhub.com,Joao Barbosa,,,,
what3words.com,Jack Waley-Cohen,,,,
what3words.com,Mohan Ganesalingam,,,,
vivet-therapeutics.com,Damia Tormo,,,,
vivet-therapeutics.com,Gloria Gonzalez- Aseguinolaza,,,,
vivet-therapeutics.com,Jens Kurth,,,,
whoop.com,Mark Morel,,,,
vivet-therapeutics.com,Jean-Philippe Combal,,,,
wildtypefoods.com,Arye Elfenbein,,,,
vrbo.com,Brian Sharples,,,,
vrbo.com,Carl Shepherd,,,,
vtex.com,Gustavo Rios,,,,
wix.com,Abrahami Avishai,,,,
wolt.com,Elias Pietilä Aalto,,,,
wolt.com,Mika Matikainen,,,,
wattifev.com,Morten Rorvik,,,,
wefox.com,Julian Teicke,,,,
xepelin.com,Diego Contreras,,,,
xing.com,Dominik Hackl,,,,
xing.com,Lars Hinrichs,,,,
wix.com,Giora Kaplan,,,,
wix.com,Nadav Abrahami,,,,
workday.com,Dave Duffield,,,,
workday.com,Kasper Hulthin,,,,
yimidida.com,Sanmao Yuan,,,,
yahooinc.com,Keenan Cummings,,,,
yammer.com,George Ishii,,,,
yandex.com,Alex Vasiliev,,,,
yandex.com,Arkady Volozh,,,,
yandex.com,Greg Povarov,,,,
yext.com,Arun Kumar,,,,
zalando.de,David Schneider,,,,
zalora.com,Arne Jeroschewski,,,,
zapier.com,Bryan Helmig,,,,
yugabyte.com,Mikhail Bautin,,,,
zededa.com,Said Ouissal,,,,
zama.ai,Pascal Paillier,,,,
zama.ai,Rand Hindi,,,,
zalando.de,Rubin Ritter,,,,
zalora.com,Kevin Tseng,,,,
zalora.com,Paulo Campos,,,,
zalora.com,Steven Kim,,,,
zerofox.com,Evan Blair,,,,
zerofox.com,James Foster,,,,
zhangmen.com,Jiajun Wu,,,,
zocdoc.com,Oliver Kharraz,,,,
zooplus.de,Sven Rittau,,,,
ziprecruiter.com,Ian Siegel,,,,
ambys.com,Holger Willenbring,,,,USA
youtube.com,Jawed Karim,,,,
acerta-pharma.com,Ahmed Hamdy,,,,
acerta-pharma.com,Allard Kaptein,,,,
actcommodities.com,Jaap Janssen,,,,
addepar.com,Bobby Yazdani,,,,
agriconomie.com,Clément Le Fournis,,,,
ambys.com,Markus Grompe,,,,
ambys.com,Martin Burke,,,,
antora.com,Andrew Ponec,,,,
antora.com,David Bierman,,,,
apellis.com,Cedric Francois,,,,
apellis.com,Pascal Deschatelets,,,,
appian.com,Marc Wilson,,,,
appian.com,Matt Calkins,,,,
apptio.com,Yakov Kogan,,,,
arista.com,Andy Bechtolsheim,,,,
arista.com,Kenneth Duda,,,,
askattest.com,Tony Hunter,,,,
axio.co.in,Sashank Rishyasringa,,,,
avg.com,Abbas Sadegh,,,,
berrygenomics.com,yang gao,,,,
bezerocarbon.com,Sebastien Cross,,,,
brightpeaktx.com,Roberto Iacone,,,,
bubble.io,Emmanuel Straschnov,,,,
bwin.com,Russ DeLeon,,,,
cardekho.com,Umang Kumar,,,,
zoom.com,Matt Ensor,,,,
cariboubio.com,Martin Jinek,,,,
cariboubio.com,James Berger,,,,
carousell.sg,Lucas Ngoo,,,,
cars24.com,Vikram Chopra,,,,
castlighthealth.com,Lawrence Leisure,,,,
castlighthealth.com,Naomi Allen,,,,
centerwellprimarycare.com,Nick Desai,,,,
centivo.com,Tahasin Alam,,,,
citydeal.de,Thorsten Schroeppe,,,,
clarabridge.com,Sid Banerjee,,,,
compass.com,Ori Allon,,,,
connectedkerb.com,Richard Clements,,,,
crisp.nl,René Bink,,,,
cymulate.com,Eyal Wachsman,,,,
dealshare.in,Sourjyendu Medda,,,,
dealshare.in,Vineet Rao,,,,
deliveryhero.com,Kolja Hebenstreit,,,,
deliveryhero.com,Markus Fuhrmann,,,,
deskera.com,Paritosh Mahana,,,,
duffel.com,Thomas Bates,,,,
duffel.com,Vincent Pastor,,,,
eatclub.com.au,Ben Tyler,,,,
eatclub.com.au,Marco Pierre White,,,,
eatclub.com.au,Pan Koutlakis,,,,
enjoy.com,Danilo Oliveira,,,,
enjoy.com,Ron Johnson,,,,
eventbrite.com,Renaud Visage,,,,
extremenetworks.com,Herb Schneider,,,,
facily.com,Diego Dzodan,,,,
facily.com,Ingrid Dzodan,,,,
facily.com,Luciano Freitas,,,,
facily.com,Marcela Fernandes,,,,
fareye.com,Gautam Kumar,,,,
farfetch.com,Jose Neves,,,,
figure.com,June Ou,,,,
five9.com,Ray Soto,,,,
flutterwave.com,Olugbenga Gb Agboola,,,,
flutterwave.com,Adeleke Adekoya,,,,
forte.io,Kevin Chou,,,,
future.co,Rishi Mandal,,,,
globallogic.com,Rajul Garg,,,,
glassdoor.com,Rich Barton,,,,
globant.com,Guibert Englebienne,,,,
goqii.com,Abhishek Sharma,,,,
gotocompany.com,Andre Soelistyo,,,,
gotocompany.com,William Tanuwijaya,,,,
gsk.com,Lonnie Moulde,,,,
gsk.com,Mary Lynne Hedley,,,,
guidewire.com,John Raguin,,,,
halocollar.com,Ken Ehrman,,,,
halocollar.com,Michael Ehrman,,,,
hemab.com,Johan Faber,,,,
homelane.com,Srikanth IyeR,,,,
homelane.com,Srikanth Iyer,,,,
hortonworks.com,Devaraj Das,,,,
idealista.com,Bernardo Hernandez,,,,
impinj.com,Chris Diorio.,,,,
infinera.com,Drew Perkins,,,,
infinera.com,Jagdeep Singh,,,,
intrinsic.us,Paul Miller,,,,
intrinsic.us,Yadin Shemmer,,,,
ixlayer.com,Vahid Kowsari,,,,
jfrog.com,Tim Jay,,,,
jfrog.com,Shlomi Ben Haim,,,,
jfrog.com,Yoav Landman,,,,
jumia.com,Aneesa Arshad,,,,
ju.st,Josh Tetrick,,,,
justo.mx,Ricardo Martinez Finger,,,,
justo.mx,Ricardo Weder,,,,
justworks.com,Kara Yates,,,,
kape.com,Koby Menachemi,,,,
katapult.com,Brandon Wright,,,,
kilo.health,Tadas Burgaila,,,,
konfio.mx,Mauricio Sepulveda,,,,
kry.se,Joachim Hedenius,,,,
landis.com,Cyril Berdugo,,,,
layerzero.network,Ryan Zarick,,,,
lendable.co.uk,Jakob Schwarz,,,,
lecollectionist.com,Olivier Cahané,,,,
lendable.co.uk,Martin Kissinger,,,,
lendable.co.uk,Victoria van Lennep,,,,
lendable.co.uk,Paul Pamment,,,,
linktr.ee,Anwar Adam,,,,
li.me,Charlie Gao,,,,
linkedin.com,Jean-Luc Vaillant,,,,
linkedin.com,Eric Ly,,,,
linkedin.com,Konstantin Guericke,,,,
loadsmart.com,Felipe Capella,,,,
loadsmart.com,Ricardo Salgado,,,,
locanabio.com,David Nelles,,,,
locanabio.com,Gene Yeo,,,,
loom.com,Daniel Wagner,,,,
lynkpharma.com,Michael Vazquez,,,,
m2pfintech.com,Madhusudanan R,,,,
mambu.com,Frederik Pfisterer,,,,
mdclone.com,Ziv Ofek,,,,
mdclone.com,Boaz Gur-Lavie,,,,
merqueo.com,Jose Calderon,,,,
meta.com,Nate Mitchell,,,,
metrobankonline.co.uk,Anthony Thomson,,,,
metrobankonline.co.uk,Vernon Hill,,,,
mi.com,Hong Feng,,,,
mnemo-tx.com,Isabelle Rivière,,,,
mnemo-tx.com,Justin Eyquem,,,,
modernmeadow.com,Gabor Forgacs,,,,
noah.co,Sahil Gupta,,,,
noah.co,Sundeep Ambati,,,,
ofo.com,Yu Xin,,,,
odysseytx.com,Felix Meißner,,,,
ofo.com,Yang Pinjie,,,,
okcredit.in,Harsh Pokharna,,,,
olsamgroup.com,Ollie Hörbye,,,,
olsamgroup.com,Sam Hörbye,,,,
openenglish.com,Wilmer Sarmiento,,,,
openly.com,Matt Wielbut,,,,
otonomo.io,Avner Cohen,,,,
otonomo.io,Ben Volkow,,,,
outsystems.com,Daniel Araújo,,,,
outsystems.com,Paulo Rosado,,,,
payfit.com,Florian Fournier,,,,
patpat.com,Albert Wang,,,,
pave.com,Justin Mitchell,,,,
pharmeasy.in,Siddharth Bhaskar Shah,,,,
pindrop.com,Dr. Mustaque Ahamad,,,,
pismo.io,Ricardo Josua,,,,
pismo.io,Juliana Binatti Motta,,,,
pismo.io,Marcelo Parise,,,,
plenty.ag,Nate Storey,,,,
podimo.com,Sverre Dueholm,,,,
poly.ai,Pei-Hao Su,,,,
powermat.com,Amikam Levanon,,,,
powermat.com,Ran Poliakine,,,,
primarybid.com,Anand Sambasivan,,,,
primarybid.com,Eric Low,,,,
primarybid.com,James Deal,,,,
primarybid.com,Kieran D'Silva,,,,
primemedicine.com,Andrew Anzalone,,,,
primemedicine.com,David R. Liu,,,,
raisin.com,Tamaz Georgadze,,,,
rakuten.com,Pierre Kosciusko-Morizet,,,,
rakuten.com,Sachin Dalal,,,,
redhat.com,Bob Young,,,,
redhat.com,Paul Cormier,,,,
redpoints.com,David Casellas,,,,
resolvepay.com,Chris Tsai,,,,
revelsystems.com,Lisa Falzone,,,,
sayrhino.com,Benjamin Lantos,,,,
segment.com,Calvin French-Owen,,,,
shell.us,Michael Menendez,,,,
sift.com,Brandon Ballinger,,,,
sift.com,Jason Tan,,,,
sifive.com,Yunsup Lee,,,,
sirion.ai,Ajay Agrawal,,,,
sirion.ai,Kanti Prabha,,,,
skype.com,Niklas Zennström,,,,
sliceit.com,Rajan Bajaj,,,,
skype.com,Toivo Annus,,,,
solarcity.com,Elon Musk,,,,
solarcity.com,Lyndon Rive,,,,
sophiagenetics.com,Lars Steinmetz,,,,
sophiagenetics.com,Pierre Hutter,,,,
sproutsocial.com,Gil Lara,,,,
stockx.com,Greg Schwartz.,,,,
store-dot.com,Simon Litsyn,,,,
storicard.com,Sherman He,,,,
sunnova.com,Jordan Fruge,,,,
tableau.com,Pat Hanrahan,,,,
teads.com,Andrea Febbraio,,,,
tiko.es,Sina Afra,,,,
tmgcore.com,William Michael,,,,
tmgcore.com,William Michael Hadala,,,,
trigoretail.com,Daniel Gabay,,,,
trigoretail.com,Michael Gabay,,,,
usercentrics.com,Daniel Johannsen,,,,
valens.com,Gaby Gur-Cohen,,,,
valens.com,Nadav Banet,,,,
vector-launch.com,Jim Cantrell.,,,,
veev.com,Amit Haller,,,,
vida.com,Jono Chang,,,,
vice.com,Sarah Feingold,,,,
vice.com,Shane Smith,,,,
vivintsolar.com,Todd Pedersen,,,,
wasoko.com,Daniel Yu,,,,
well.co,David Werry,,,,
well.co,Gary Loveman,,,,
youtube.com,Chad Hurley,,,,
zalora.com,Christopher Strauch,,,,
zenbusiness.com,Art Flores,,,,
zoopla.co.uk,Alex Chesterman,,,,
linkedin.com,Denis Mars,,,linkedin.com/in/denismars,
onci.com,Aniruddha Dixit,,,,
valohealth.com,Brian Alexander,,twitter.com/xelamb,linkedin.com/in/brian-alexander-8325b48,USA
flipkart.com,Sachin Bansal,,,,
pandora.com,Jon Kraft,,,,
papayaglobal.com,Ofer Herman,,,,
pharmeasy.in,Dharmil Sheth,,,,
poshmark.com,Chetan Pungaliya,,,,
provivi.com,Frances Arnold,,,,
rapharma.com,Doug Treco,,,,
ribontx.com,Tim Mitchison,,,,
rosotics.com,Austin Thurman,,,,
rosotics.com,Christian Larosa,,,,
rovio.com,Jarno Vakevainen,,,,
salesforce.com,Parker Harris,,,,
shell.us,Christopher Wendel,,,,
silanano.com,Gene Berdichevsky,,,,
smart.co,Andrew Evans,,,,
solfacil.com.br,Johann Sothen,,,,
sonos.com,Craig Shelburne,,,,
sonos.com,Trung Mai,,,,
staderlabs.com,Amitej Gajjala,,,,
ssense.com,Firas Atallah,,,,
starkfuture.com,Anton Wass,,,,
starkfuture.com,Paul Soucy,,,,
taxdoo.com,Matthias Allmendinger,,,,
thezebra.com,Adam Lyons,,,,
tifin.com,Iain Gillespie,,,,
tiko.es,Can Gunay,,,,
toasttab.com,Steve Fredette,,,,
toasttab.com,Chris Comparato,facebook.com/chris.comparato,twitter.com/chriscomparato,linkedin.com/in/chriscomparato,USA
tonextchapter.com,Joshua Ohsu Kwon,,,,
tradeshift.com,Mikkel Brun,,,,
tradeshift.com,Christian Lanng,,,,
traxretail.com,Dror Feldheim,,,,
traxretail.com,Joel Bar-El,,,,
tray.ai,Dominic Lewis,,,,
trinet.com,Laks Srini,,,,
trinet.com,Parker Conrad,,,,
trustly.com,Carl Wilsson,,,,
tusimple.com,Mo Chen,,,,
tusimple.com,Xiaodi Hou,,,,
twilio.com,John Wolthuis,,,,
udaan.com,Sujeet Kumar,,,,
uniteus.com,Daniel Brillman,,,,
usercentrics.com,Mischa Rürup,,,,
usercentrics.com,Vinzent Ellissen,,,,
valens.com,Dror Jerushalmi,,,,
valens.com,Eyran Lida,,,,
videoamp.com,Ross McCray,,,,
view.com,Dr. Paul Nguyen,,,,
view.com,Mike Scobey,,,,
viniinternational.com,Dipam Patel,,,,
viz.ai,Manoj Ramachandran,,,,
viz.ai,Chris Mansi,,,,
vtex.com,Sergio Coutinho,,,,
vulcanforms.com,A. John Hart,,,,
vulcanforms.com,Martin Feldmann,,,,
warbyparker.com,Andrew Hunt.,,,,
wattifev.com,Kåre Nystad,,,,
wearfigs.com,Heather Hasson,,,,
wearfigs.com,Trina Spear,,,,
wefox.com,Fabian Wesemann,,,,
well.co,Dave Werry,,,,
what3words.com,Michael Dent,,,,
wildtypefoods.com,Justin Kolbeck,,,,
wix.com,Angel Fuentes,,,,
worldremit.com,Ismail Ahmed,,,,
xentral.com,Benedikt Sauter,,,,
xentral.com,Claudia Sauter,,,,
xiaozhu.com,Chi Chen,,,,
xiaozhu.com,Liantao Wang,,,,
zooplus.de,Cornelius Patt,,,,
